Anio,Mes,Dia,Hora,TotalGeneradas,TotalCanceladas,TotalCanceladasConCupones,TotalNoCanceladasConCupones,TotalNoCanceladasSinCupones
2016,8,6,19,2285,80,2,11,2194
2016,8,6,20,2031,75,1,14,1942
2016,8,6,21,2364,80,1,10,2274
2016,8,6,22,2561,92,3,16,2453
2016,8,6,23,2887,104,2,13,2770
2016,8,7,0,2663,81,1,7,2575
2016,8,7,1,2479,97,3,15,2367
2016,8,7,2,2177,73,2,5,2099
2016,8,7,3,1839,59,3,7,1773
2016,8,7,4,1476,35,1,5,1436
2016,8,7,5,992,20,2,1,971
2016,8,7,6,655,10,1,1,644
2016,8,7,7,517,12,0,1,504
2016,8,7,8,450,5,0,1,444
2016,8,7,9,499,5,0,0,494
2016,8,7,10,712,17,1,1,694
2016,8,7,11,1039,32,1,1,1006
2016,8,7,12,1526,52,2,6,1468
2016,8,7,13,2126,69,2,5,2052
2016,8,7,14,2597,89,3,10,2498
2016,8,7,15,2409,82,2,8,2319
2016,8,7,16,2344,99,2,3,2242
2016,8,7,17,2346,79,4,3,2264
2016,8,7,18,2428,84,1,9,2335
2016,8,7,19,2326,105,1,10,2211
2016,8,7,20,2550,94,1,8,2448
2016,8,7,21,2682,105,5,9,2568
2016,8,7,22,3111,111,2,9,2991
2016,8,7,23,3355,98,4,15,3242
2016,8,8,0,3309,109,3,6,3194
2016,8,8,1,3187,107,3,7,3073
2016,8,8,2,2726,112,0,5,2609
2016,8,8,3,1812,63,0,3,1746
2016,8,8,4,1179,27,0,2,1150
2016,8,8,5,534,22,0,0,512
2016,8,8,6,246,5,0,0,241
2016,8,8,7,216,9,0,0,207
2016,8,8,8,200,8,0,0,192
2016,8,8,9,349,10,0,2,337
2016,8,8,10,691,22,1,4,665
2016,8,8,11,1365,49,0,7,1309
2016,8,8,12,2317,87,2,15,2215
2016,8,8,13,3302,131,10,25,3146
2016,8,8,14,3730,173,11,46,3511
2016,8,8,15,3420,148,10,41,3231
2016,8,8,16,3555,127,7,31,3397
2016,8,8,17,3865,172,11,30,3663
2016,8,8,18,3815,161,9,24,3630
2016,8,8,19,3793,151,2,29,3613
2016,8,8,20,3292,124,7,20,3148
2016,8,8,21,3067,124,3,22,2921
2016,8,8,22,3547,148,3,23,3376
2016,8,8,23,3761,119,6,18,3624
2016,8,9,0,3613,130,4,20,3463
2016,8,9,1,3631,146,4,25,3460
2016,8,9,2,2952,110,6,9,2833
2016,8,9,3,2186,87,2,4,2095
2016,8,9,4,1530,52,0,6,1472
2016,8,9,5,1047,17,0,2,1028
2016,8,9,6,692,11,0,0,681
2016,8,9,7,656,10,0,1,645
2016,8,9,8,565,7,0,0,558
2016,8,9,9,703,13,0,0,690
2016,8,9,10,1111,24,0,8,1079
2016,8,9,11,2273,72,2,8,2193
2016,8,9,12,2910,122,5,13,2775
2016,8,9,13,4018,152,8,23,3843
2016,8,9,14,4088,137,6,33,3918
2016,8,9,15,3668,140,2,29,3499
2016,8,9,16,3722,151,1,18,3553
2016,8,9,17,3994,159,6,14,3821
2016,8,9,18,3735,138,5,22,3575
2016,8,9,19,3720,150,2,29,3541
2016,8,9,20,3887,99,3,22,3766
2016,8,9,21,2988,124,2,12,2852
2016,8,9,22,3491,125,3,19,3347
2016,8,9,23,3603,130,3,8,3465
2016,8,10,0,3504,152,1,13,3339
2016,8,10,1,3328,149,4,14,3165
2016,8,10,2,2810,110,0,13,2687
2016,8,10,3,2094,92,0,4,1998
2016,8,10,4,1118,49,0,4,1065
2016,8,10,5,573,19,0,2,552
2016,8,10,6,384,8,0,3,373
2016,8,10,7,217,6,0,0,211
2016,8,10,8,287,11,0,0,276
2016,8,10,9,465,18,0,1,446
2016,8,10,10,937,35,2,3,899
2016,8,10,11,1852,51,1,11,1790
2016,8,10,12,2957,111,7,19,2827
2016,8,10,13,3555,138,5,26,3391
2016,8,10,14,3681,158,7,16,3507
2016,8,10,15,3272,115,5,23,3134
2016,8,10,16,3296,124,2,15,3157
2016,8,10,17,3491,115,2,18,3358
2016,8,10,18,3737,126,5,20,3591
2016,8,10,19,3447,125,5,20,3302
2016,8,10,20,3416,131,4,18,3267
2016,8,10,21,2956,131,1,20,2805
2016,8,10,22,3402,138,4,25,3239
2016,8,10,23,3177,120,6,8,3049
2016,8,11,0,3055,123,3,18,2914
2016,8,11,1,3233,129,1,10,3094
2016,8,11,2,2839,120,4,12,2707
2016,8,11,3,1898,78,1,6,1814
2016,8,11,4,1220,47,2,4,1169
2016,8,11,5,807,27,1,3,777
2016,8,11,6,724,10,1,3,711
2016,8,11,7,784,14,0,0,770
2016,8,11,8,716,7,0,0,709
2016,8,11,9,873,8,0,1,864
2016,8,11,10,1185,27,2,4,1154
2016,8,11,11,2047,83,2,9,1955
2016,8,11,12,3086,101,3,8,2977
2016,8,11,13,3638,137,2,16,3485
2016,8,11,14,4097,160,3,19,3918
2016,8,11,15,3643,142,7,20,3481
2016,8,11,16,3694,141,2,15,3538
2016,8,11,17,3937,139,7,23,3775
2016,8,11,18,4303,156,8,28,4119
2016,8,11,19,3761,138,4,13,3610
2016,8,11,20,3465,108,3,17,3340
2016,8,11,21,3204,117,8,16,3071
2016,8,11,22,3095,134,6,9,2952
2016,8,11,23,3511,127,3,11,3373
2016,8,12,0,3621,126,4,15,3480
2016,8,12,1,3040,152,2,12,2876
2016,8,12,2,2958,98,1,7,2853
2016,8,12,3,1853,66,0,5,1782
2016,8,12,4,1204,34,1,1,1169
2016,8,12,5,639,18,0,2,619
2016,8,12,6,367,12,0,1,354
2016,8,12,7,206,13,0,0,193
2016,8,12,8,208,10,0,0,198
2016,8,12,9,347,16,0,0,331
2016,8,12,10,827,40,1,4,783
2016,8,12,11,1716,78,4,4,1634
2016,8,12,12,2502,98,4,7,2397
2016,8,12,13,3031,132,2,13,2886
2016,8,12,14,3450,124,4,23,3303
2016,8,12,15,2813,140,4,21,2652
2016,8,12,16,3094,124,3,12,2958
2016,8,12,17,3149,155,3,14,2980
2016,8,12,18,3048,121,5,16,2911
2016,8,12,19,2948,122,5,15,2811
2016,8,12,20,2393,118,6,17,2258
2016,8,12,21,2366,85,4,12,2269
2016,8,12,22,2357,92,1,10,2255
2016,8,12,23,2581,82,2,12,2487
2016,8,13,0,2436,85,2,9,2342
2016,8,13,1,2409,86,4,1,2322
2016,8,13,2,2262,85,4,5,2172
2016,8,13,3,2049,61,2,7,1981
2016,8,13,4,1191,44,0,5,1142
2016,8,13,5,605,12,1,1,592
2016,8,13,6,401,12,0,0,389
2016,8,13,7,345,5,0,0,340
2016,8,13,8,335,7,0,1,327
2016,8,13,9,271,8,0,1,262
2016,8,13,10,524,17,0,4,503
2016,8,13,11,861,27,1,3,831
2016,8,13,12,1404,53,2,10,1341
2016,8,13,13,1971,88,1,9,1874
2016,8,13,14,2054,78,1,7,1969
2016,8,13,15,2066,92,2,6,1968
2016,8,13,16,2238,96,2,16,2126
2016,8,13,17,2001,91,4,12,1898
2016,8,13,18,2226,89,2,3,2134
2016,8,13,19,1823,77,1,12,1734
2016,8,13,20,1987,81,1,10,1896
2016,8,13,21,2015,85,0,8,1922
2016,8,13,22,2132,85,2,10,2037
2016,8,13,23,2376,66,1,8,2302
2016,8,14,0,2565,81,2,10,2474
2016,8,14,1,2053,73,1,8,1972
2016,8,14,2,1906,71,0,4,1831
2016,8,14,3,1592,47,3,5,1540
2016,8,14,4,1271,31,0,2,1238
2016,8,14,5,833,27,1,4,802
2016,8,14,6,738,15,0,2,721
2016,8,14,7,578,7,0,0,571
2016,8,14,8,524,4,0,1,519
2016,8,14,9,556,5,0,0,551
2016,8,14,10,668,17,2,2,649
2016,8,14,11,1047,26,2,1,1020
2016,8,14,12,1410,54,0,4,1352
2016,8,14,13,1801,61,2,3,1737
2016,8,14,14,2032,56,0,10,1966
2016,8,14,15,1961,62,2,6,1893
2016,8,14,16,2089,91,0,4,1994
2016,8,14,17,2017,80,1,10,1927
2016,8,14,18,2327,81,0,7,2239
2016,8,14,19,2703,86,2,6,2611
2016,8,14,20,2537,76,3,7,2454
2016,8,14,21,2571,83,2,8,2480
2016,8,14,22,3115,89,0,6,3020
2016,8,14,23,2945,94,2,9,2842
2016,8,15,0,2874,115,4,14,2745
2016,8,15,1,2425,96,1,10,2319
2016,8,15,2,2078,65,2,9,2004
2016,8,15,3,1695,45,3,7,1643
2016,8,15,4,1121,35,1,5,1081
2016,8,15,5,623,12,0,0,611
2016,8,15,6,373,9,1,0,364
2016,8,15,7,7,0,0,0,7
2016,8,15,9,86,3,0,0,83
2016,8,15,10,457,13,0,1,443
2016,8,15,11,1035,30,1,3,1002
2016,8,15,12,1738,53,1,5,1680
2016,8,15,13,2385,71,2,19,2295
2016,8,15,14,2721,106,1,13,2602
2016,8,15,15,2807,104,3,14,2689
2016,8,15,16,2594,132,2,13,2449
2016,8,15,17,2804,92,0,16,2696
2016,8,15,18,2921,109,4,9,2803
2016,8,15,19,2937,138,2,13,2786
2016,8,15,20,2882,106,3,15,2761
2016,8,15,21,2930,90,3,16,2824
2016,8,15,22,3164,104,3,17,3043
2016,8,15,23,3579,115,5,20,3444
2016,8,16,0,4014,138,1,13,3863
2016,8,16,1,3521,115,5,12,3394
2016,8,16,2,2616,112,2,16,2488
2016,8,16,3,2047,91,2,5,1951
2016,8,16,4,1368,34,0,7,1327
2016,8,16,5,878,26,0,2,850
2016,8,16,6,540,10,0,0,530
2016,8,16,7,431,7,0,0,424
2016,8,16,8,423,4,0,1,418
2016,8,16,9,618,17,0,1,600
2016,8,16,10,990,27,0,6,957
2016,8,16,11,1620,59,3,5,1556
2016,8,16,12,2517,110,3,8,2399
2016,8,16,13,3333,99,4,17,3217
2016,8,16,14,3610,127,6,16,3467
2016,8,16,15,3709,118,6,22,3569
2016,8,16,16,3822,132,5,27,3663
2016,8,16,17,4277,171,3,20,4086
2016,8,16,18,3811,136,7,25,3650
2016,8,16,19,3771,142,6,26,3603
2016,8,16,20,3695,112,2,21,3562
2016,8,16,21,3454,124,3,10,3320
2016,8,16,22,3683,118,1,19,3546
2016,8,16,23,3624,137,2,12,3475
2016,8,17,0,3757,152,3,10,3595
2016,8,17,1,3460,133,5,15,3312
2016,8,17,2,3086,131,3,12,2943
2016,8,17,3,2095,93,2,11,1991
2016,8,17,4,1242,37,0,9,1196
2016,8,17,5,543,18,0,1,524
2016,8,17,6,324,10,0,1,313
2016,8,17,7,270,8,1,1,261
2016,8,17,8,237,9,0,3,225
2016,8,17,9,357,17,0,0,340
2016,8,17,10,770,29,0,1,740
2016,8,17,11,1676,68,3,10,1598
2016,8,17,12,2563,88,1,14,2461
2016,8,17,13,3452,142,2,29,3281
2016,8,17,14,3689,154,9,23,3512
2016,8,17,15,3529,103,6,19,3407
2016,8,17,16,3522,144,9,36,3342
2016,8,17,17,3946,163,10,31,3752
2016,8,17,18,3925,122,5,18,3785
2016,8,17,19,3469,142,4,23,3304
2016,8,17,20,3337,112,3,17,3208
2016,8,17,21,3061,109,3,22,2930
2016,8,17,22,3401,111,6,19,3271
2016,8,17,23,3265,122,4,24,3119
2016,8,18,0,3596,123,4,25,3448
2016,8,18,1,3396,143,7,12,3241
2016,8,18,2,2817,111,6,15,2691
2016,8,18,3,2151,67,3,5,2079
2016,8,18,4,1175,47,0,3,1125
2016,8,18,5,642,20,1,2,620
2016,8,18,6,283,14,1,1,268
2016,8,18,7,222,6,1,3,213
2016,8,18,8,236,12,0,0,224
2016,8,18,9,340,15,0,1,324
2016,8,18,10,829,29,3,5,795
2016,8,18,11,1664,72,1,7,1585
2016,8,18,12,2675,111,2,20,2544
2016,8,18,13,3332,130,6,25,3177
2016,8,18,14,3648,161,5,27,3460
2016,8,18,15,3654,127,5,14,3513
2016,8,18,16,3836,144,4,15,3677
2016,8,18,17,4293,125,2,18,4150
2016,8,18,18,3549,116,3,18,3415
2016,8,18,19,3593,126,3,25,3442
2016,8,18,20,2954,115,5,23,2816
2016,8,18,21,2801,120,2,17,2664
2016,8,18,22,3544,122,5,14,3408
2016,8,18,23,3379,133,4,20,3226
2016,8,19,0,3569,125,3,15,3429
2016,8,19,1,3421,107,4,16,3298
2016,8,19,2,2744,115,4,16,2613
2016,8,19,3,2025,66,1,6,1953
2016,8,19,4,1109,52,1,1,1056
2016,8,19,5,773,17,0,3,753
2016,8,19,6,767,8,0,1,758
2016,8,19,7,604,8,0,1,595
2016,8,19,8,526,7,0,0,519
2016,8,19,9,697,20,0,1,676
2016,8,19,10,1078,36,1,1,1041
2016,8,19,11,1934,64,1,14,1856
2016,8,19,12,2847,116,4,14,2717
2016,8,19,13,3655,108,4,19,3528
2016,8,19,14,3668,104,5,21,3543
2016,8,19,15,3382,133,7,29,3220
2016,8,19,16,3460,129,7,28,3303
2016,8,19,17,3779,130,7,31,3618
2016,8,19,18,3563,118,5,32,3413
2016,8,19,19,3525,127,7,24,3374
2016,8,19,20,3359,141,6,28,3190
2016,8,19,21,2960,103,2,18,2839
2016,8,19,22,3238,111,1,19,3108
2016,8,19,23,3145,109,0,13,3023
2016,8,20,0,3270,100,0,12,3158
2016,8,20,1,3034,108,2,14,2912
2016,8,20,2,2809,75,4,9,2725
2016,8,20,3,2016,58,1,10,1948
2016,8,20,4,1350,51,2,4,1295
2016,8,20,5,666,16,0,2,648
2016,8,20,6,522,10,0,0,512
2016,8,20,7,424,7,1,1,416
2016,8,20,8,467,4,0,1,462
2016,8,20,9,505,11,1,0,494
2016,8,20,10,694,33,0,1,660
2016,8,20,11,1187,32,3,3,1152
2016,8,20,12,1817,65,2,6,1746
2016,8,20,13,2431,74,2,10,2347
2016,8,20,14,2816,102,1,10,2704
2016,8,20,15,2868,113,4,8,2747
2016,8,20,16,2724,91,1,7,2626
2016,8,20,17,3049,102,0,12,2935
2016,8,20,18,2910,88,3,15,2807
2016,8,20,19,2719,96,5,9,2614
2016,8,20,20,2703,86,3,12,2605
2016,8,20,21,3027,96,1,13,2918
2016,8,20,22,2935,90,1,18,2827
2016,8,20,23,2714,73,2,16,2625
2016,8,21,0,2766,109,5,12,2645
2016,8,21,1,2637,73,2,11,2553
2016,8,21,2,2305,71,1,6,2228
2016,8,21,3,1869,46,1,7,1816
2016,8,21,4,1318,43,0,4,1271
2016,8,21,5,845,29,3,2,814
2016,8,21,6,529,12,1,1,516
2016,8,21,7,386,13,2,0,373
2016,8,21,8,377,4,0,1,372
2016,8,21,9,390,3,0,0,387
2016,8,21,10,527,14,1,0,513
2016,8,21,11,957,45,2,2,910
2016,8,21,12,1556,50,3,0,1506
2016,8,21,13,2103,81,2,9,2013
2016,8,21,14,2232,75,0,9,2148
2016,8,21,15,2475,85,3,17,2373
2016,8,21,16,2313,85,1,5,2223
2016,8,21,17,2598,94,4,12,2492
2016,8,21,18,2547,88,1,13,2446
2016,8,21,19,2391,106,4,11,2274
2016,8,21,20,2768,106,1,7,2655
2016,8,21,21,3020,103,2,11,2906
2016,8,21,22,3131,128,4,13,2990
2016,8,21,23,3534,133,8,15,3386
2016,8,22,0,3396,120,7,14,3262
2016,8,22,1,3060,124,3,21,2915
2016,8,22,2,2521,106,0,14,2401
2016,8,22,3,1642,53,1,8,1581
2016,8,22,4,912,38,1,1,873
2016,8,22,5,457,8,0,0,449
2016,8,22,6,256,6,0,0,250
2016,8,22,7,204,6,1,0,198
2016,8,22,8,219,9,0,0,210
2016,8,22,9,342,16,0,1,325
2016,8,22,10,631,27,0,2,602
2016,8,22,11,1483,48,0,4,1431
2016,8,22,12,2376,92,3,21,2263
2016,8,22,13,3221,127,3,16,3078
2016,8,22,14,3813,158,4,22,3633
2016,8,22,15,3211,123,5,14,3074
2016,8,22,16,3779,128,2,18,3633
2016,8,22,17,4069,143,7,19,3907
2016,8,22,18,4028,152,6,34,3842
2016,8,22,19,3630,140,8,27,3463
2016,8,22,20,3428,127,5,25,3276
2016,8,22,21,2925,95,3,14,2816
2016,8,22,22,3413,103,4,24,3286
2016,8,22,23,3684,160,2,18,3506
2016,8,23,0,3733,147,3,11,3575
2016,8,23,1,3467,143,4,17,3307
2016,8,23,2,2823,118,1,13,2692
2016,8,23,3,1920,73,0,8,1839
2016,8,23,4,1055,35,0,3,1017
2016,8,23,5,627,16,0,4,607
2016,8,23,6,504,11,0,2,491
2016,8,23,7,507,6,0,0,501
2016,8,23,8,497,8,0,0,489
2016,8,23,9,688,15,1,0,673
2016,8,23,10,1165,38,1,3,1124
2016,8,23,11,2119,67,0,10,2042
2016,8,23,12,3054,109,2,10,2935
2016,8,23,13,3853,146,4,13,3694
2016,8,23,14,4162,130,6,11,4021
2016,8,23,15,3917,142,7,20,3755
2016,8,23,16,3998,137,1,15,3846
2016,8,23,17,4201,143,10,24,4034
2016,8,23,18,4202,143,3,18,4041
2016,8,23,19,3872,150,13,32,3690
2016,8,23,20,3548,116,2,23,3409
2016,8,23,21,3614,108,4,21,3485
2016,8,23,22,3638,132,1,12,3494
2016,8,23,23,3610,139,3,16,3455
2016,8,24,0,3627,152,2,12,3463
2016,8,24,1,3413,125,2,11,3277
2016,8,24,2,2605,129,1,8,2468
2016,8,24,3,1892,56,0,5,1831
2016,8,24,4,1076,44,1,0,1032
2016,8,24,5,523,21,1,0,502
2016,8,24,6,319,13,0,0,306
2016,8,24,7,308,4,0,0,304
2016,8,24,8,408,10,0,1,397
2016,8,24,9,580,17,1,0,563
2016,8,24,10,777,14,0,4,759
2016,8,24,11,1630,69,0,9,1552
2016,8,24,12,2735,98,3,14,2623
2016,8,24,13,3465,151,9,25,3289
2016,8,24,14,4316,154,9,44,4118
2016,8,24,15,3819,137,5,30,3652
2016,8,24,16,3747,144,4,23,3580
2016,8,24,17,3992,149,3,28,3815
2016,8,24,18,3852,151,9,26,3675
2016,8,24,19,3677,138,12,44,3495
2016,8,24,20,3523,130,13,39,3354
2016,8,24,21,3070,112,3,22,2936
2016,8,24,22,3208,113,6,24,3071
2016,8,24,23,3282,126,4,16,3140
2016,8,25,0,3333,126,0,26,3181
2016,8,25,1,3317,136,9,16,3165
2016,8,25,2,2750,118,0,21,2611
2016,8,25,3,1752,80,1,11,1661
2016,8,25,4,1073,51,1,7,1015
2016,8,25,5,588,18,2,3,567
2016,8,25,6,315,16,2,0,299
2016,8,25,7,276,4,0,2,270
2016,8,25,8,284,5,1,0,279
2016,8,25,9,408,11,0,0,397
2016,8,25,10,838,35,0,4,799
2016,8,25,11,1856,62,1,1,1793
2016,8,25,12,2657,106,6,13,2538
2016,8,25,13,3523,142,6,21,3360
2016,8,25,14,3716,145,1,28,3543
2016,8,25,15,3689,116,1,26,3547
2016,8,25,16,3451,141,8,29,3281
2016,8,25,17,3732,126,6,29,3577
2016,8,25,18,3952,153,2,26,3773
2016,8,25,19,3578,123,3,9,3446
2016,8,25,20,3515,130,4,21,3364
2016,8,25,21,2978,112,5,14,2852
2016,8,25,22,3427,128,4,16,3283
2016,8,25,23,3437,129,4,19,3289
2016,8,26,0,3787,152,4,11,3624
2016,8,26,1,3245,125,5,17,3103
2016,8,26,2,2926,138,3,12,2776
2016,8,26,3,2048,96,1,4,1948
2016,8,26,4,1116,48,1,3,1065
2016,8,26,5,545,7,0,5,533
2016,8,26,6,304,10,0,2,292
2016,8,26,7,215,10,0,2,203
2016,8,26,8,266,8,0,1,257
2016,8,26,9,383,12,0,3,368
2016,8,26,10,781,34,0,2,745
2016,8,26,11,1772,63,0,4,1705
2016,8,26,12,2683,98,3,11,2574
2016,8,26,13,3425,149,2,12,3264
2016,8,26,14,3419,134,4,16,3269
2016,8,26,15,3285,122,4,14,3149
2016,8,26,16,3484,166,10,22,3296
2016,8,26,17,3433,142,2,13,3278
2016,8,26,18,3370,163,5,20,3187
2016,8,26,19,3329,137,5,16,3176
2016,8,26,20,3229,113,3,20,3096
2016,8,26,21,2353,106,4,9,2238
2016,8,26,22,2636,84,4,7,2545
2016,8,26,23,2469,112,1,11,2346
2016,8,27,0,2948,123,3,11,2814
2016,8,27,1,2637,105,1,11,2521
2016,8,27,2,2281,90,1,6,2185
2016,8,27,3,1565,65,3,3,1497
2016,8,27,4,1051,34,1,4,1013
2016,8,27,5,745,25,0,1,719
2016,8,27,6,293,13,0,1,279
2016,8,27,7,201,2,0,0,199
2016,8,27,8,153,3,0,0,150
2016,8,27,9,256,13,1,0,243
2016,8,27,10,550,34,1,1,515
2016,8,27,11,1182,58,4,2,1122
2016,8,27,12,1924,60,3,5,1859
2016,8,27,13,2387,82,2,5,2300
2016,8,27,14,3076,91,1,10,2975
2016,8,27,15,2989,93,2,4,2892
2016,8,27,16,2946,130,2,12,2804
2016,8,27,17,2733,102,2,18,2613
2016,8,27,18,3024,125,4,12,2887
2016,8,27,19,2919,97,5,13,2809
2016,8,27,20,3001,102,2,10,2889
2016,8,27,21,3003,96,1,11,2896
2016,8,27,22,3214,121,2,11,3082
2016,8,27,23,3161,105,1,8,3048
2016,8,28,0,3287,93,2,5,3189
2016,8,28,1,2878,107,2,4,2767
2016,8,28,2,2422,74,1,8,2340
2016,8,28,3,2091,70,0,5,2016
2016,8,28,4,1498,53,0,3,1442
2016,8,28,5,888,20,0,4,864
2016,8,28,6,659,17,1,2,640
2016,8,28,7,467,6,0,1,460
2016,8,28,8,365,13,0,0,352
2016,8,28,9,385,14,0,1,370
2016,8,28,10,636,24,1,1,611
2016,8,28,11,1031,48,0,1,982
2016,8,28,12,1480,65,1,2,1413
2016,8,28,13,2120,69,1,5,2046
2016,8,28,14,2528,99,0,4,2425
2016,8,28,15,2694,117,2,12,2565
2016,8,28,16,2522,99,0,6,2417
2016,8,28,17,2547,106,1,4,2437
2016,8,28,18,2839,104,1,8,2727
2016,8,28,19,2840,115,4,9,2716
2016,8,28,20,2627,107,1,6,2514
2016,8,28,21,3023,138,5,7,2878
2016,8,28,22,3414,137,4,11,3266
2016,8,28,23,3689,136,0,9,3544
2016,8,29,0,3941,122,2,13,3806
2016,8,29,1,3619,134,1,15,3470
2016,8,29,2,2676,84,2,8,2584
2016,8,29,3,2123,77,1,6,2040
2016,8,29,4,1132,38,0,1,1093
2016,8,29,5,561,18,0,0,543
2016,8,29,6,282,9,0,1,272
2016,8,29,7,173,5,0,0,168
2016,8,29,8,205,11,0,0,194
2016,8,29,9,306,10,0,0,296
2016,8,29,10,699,28,0,2,669
2016,8,29,11,1536,71,0,6,1459
2016,8,29,12,2510,95,1,13,2402
2016,8,29,13,3374,147,5,23,3204
2016,8,29,14,3941,139,8,25,3777
2016,8,29,15,3449,99,4,24,3326
2016,8,29,16,3817,129,1,18,3670
2016,8,29,17,4114,170,5,19,3925
2016,8,29,18,4277,159,5,25,4093
2016,8,29,19,4028,167,4,16,3845
2016,8,29,20,3594,157,5,22,3415
2016,8,29,21,3337,148,1,15,3174
2016,8,29,22,3515,137,3,17,3361
2016,8,29,23,3805,161,1,18,3626
2016,8,30,0,3940,178,3,8,3754
2016,8,30,1,3902,160,8,14,3728
2016,8,30,2,3025,128,1,13,2884
2016,8,30,3,2014,84,3,4,1926
2016,8,30,4,1260,53,0,3,1204
2016,8,30,5,622,13,0,1,608
2016,8,30,6,508,14,0,0,494
2016,8,30,7,384,6,0,0,378
2016,8,30,8,398,5,0,1,392
2016,8,30,9,580,17,0,0,563
2016,8,30,10,1081,31,0,2,1048
2016,8,30,11,1860,85,5,6,1769
2016,8,30,12,2917,123,9,23,2771
2016,8,30,13,3550,137,4,24,3389
2016,8,30,14,3845,149,6,27,3669
2016,8,30,15,3824,150,3,25,3649
2016,8,30,16,3979,148,3,19,3812
2016,8,30,17,4468,172,8,28,4268
2016,8,30,18,4208,182,6,27,3999
2016,8,30,19,4146,161,6,25,3960
2016,8,30,20,3617,159,6,17,3441
2016,8,30,21,3391,124,5,27,3240
2016,8,30,22,3696,135,4,11,3550
2016,8,30,23,4128,137,8,22,3969
2016,8,31,0,3944,138,9,20,3786
2016,8,31,1,3595,134,4,19,3442
2016,8,31,2,3053,129,4,10,2914
2016,8,31,3,1954,77,0,8,1869
2016,8,31,4,1049,50,0,4,995
2016,8,31,5,653,23,0,2,628
2016,8,31,6,258,15,0,1,242
2016,8,31,7,229,12,0,1,216
2016,8,31,8,222,7,0,0,215
2016,8,31,9,368,19,1,0,349
2016,8,31,10,984,34,0,3,947
2016,8,31,11,1754,90,3,5,1659
2016,8,31,12,2955,117,7,17,2821
2016,8,31,13,3859,155,7,30,3674
2016,8,31,14,3971,155,8,20,3796
2016,8,31,15,3727,145,6,14,3568
2016,8,31,16,3628,162,9,15,3451
2016,8,31,17,3599,141,3,15,3443
2016,8,31,18,3648,172,3,23,3453
2016,8,31,19,3405,159,7,13,3233
2016,8,31,20,3340,141,9,27,3172
2016,8,31,21,2888,139,5,20,2729
2016,8,31,22,3338,141,4,16,3181
2016,8,31,23,3456,145,4,23,3288
2016,9,1,0,3522,147,5,19,3356
2016,9,1,1,3620,162,0,16,3442
2016,9,1,2,2713,120,2,19,2574
2016,9,1,3,2112,82,0,9,2021
2016,9,1,4,1328,54,0,3,1271
2016,9,1,5,799,32,0,1,766
2016,9,1,6,446,19,0,0,427
2016,9,1,7,369,5,1,2,362
2016,9,1,8,327,9,0,1,317
2016,9,1,9,493,14,1,0,479
2016,9,1,10,1004,32,2,6,966
2016,9,1,11,1806,71,1,3,1732
2016,9,1,12,2917,108,2,8,2801
2016,9,1,13,3544,172,6,26,3346
2016,9,1,14,3990,188,2,20,3782
2016,9,1,15,3729,149,3,20,3560
2016,9,1,16,3742,146,2,16,3580
2016,9,1,17,4332,164,8,15,4153
2016,9,1,18,4495,162,6,11,4322
2016,9,1,19,3762,152,6,23,3587
2016,9,1,20,3269,127,2,12,3130
2016,9,1,21,3331,137,4,12,3182
2016,9,1,22,3503,145,3,9,3349
2016,9,1,23,3677,173,6,15,3489
2016,9,2,0,3754,125,2,14,3615
2016,9,2,1,3431,157,5,10,3264
2016,9,2,2,2710,126,3,15,2569
2016,9,2,3,2316,86,4,6,2224
2016,9,2,4,1042,37,0,2,1003
2016,9,2,5,550,28,0,1,521
2016,9,2,6,306,20,0,1,285
2016,9,2,7,303,8,0,0,295
2016,9,2,8,276,11,0,0,265
2016,9,2,9,471,24,1,1,446
2016,9,2,10,874,49,0,3,822
2016,9,2,11,1753,75,4,7,1671
2016,9,2,12,2632,130,3,15,2487
2016,9,2,13,3213,143,4,20,3050
2016,9,2,14,3490,142,3,17,3331
2016,9,2,15,3455,138,5,20,3297
2016,9,2,16,3222,130,3,14,3078
2016,9,2,17,3564,172,5,21,3371
2016,9,2,18,3582,142,5,21,3419
2016,9,2,19,3398,144,5,15,3239
2016,9,2,20,3001,128,7,17,2856
2016,9,2,21,2708,127,4,13,2568
2016,9,2,22,3108,130,3,15,2963
2016,9,2,23,3145,115,3,8,3022
2016,9,3,0,2894,123,2,18,2753
2016,9,3,1,2834,127,10,7,2700
2016,9,3,2,2588,89,4,8,2491
2016,9,3,3,2070,80,1,6,1984
2016,9,3,4,1288,46,0,3,1239
2016,9,3,5,797,32,0,1,764
2016,9,3,6,525,13,0,2,510
2016,9,3,7,434,12,0,0,422
2016,9,3,8,387,7,0,0,380
2016,9,3,9,423,17,0,0,406
2016,9,3,10,825,31,1,5,789
2016,9,3,11,1236,53,0,5,1178
2016,9,3,12,2015,74,3,8,1933
2016,9,3,13,2571,98,1,10,2463
2016,9,3,14,2759,127,3,17,2615
2016,9,3,15,2560,123,3,10,2427
2016,9,3,16,2784,115,0,10,2659
2016,9,3,17,2846,125,4,5,2716
2016,9,3,18,2666,129,4,9,2528
2016,9,3,19,2692,94,5,10,2588
2016,9,3,20,2644,116,5,10,2518
2016,9,3,21,2713,117,5,13,2583
2016,9,3,22,2990,100,4,10,2880
2016,9,3,23,2995,118,4,10,2867
2016,9,4,0,2873,115,3,9,2749
2016,9,4,1,2816,115,3,13,2688
